patch_id,scene_class,region_id,patch_execution_status,metric_cache_read_s,esri_patch_cache_status,esri_patch_load_s,synthetic_build_s,spectral_analysis_s,checkpoint_write_s,patch_wall_s,peak_gpu_memory_mib,operator_nnz_total,healpix_cells_max,rss_start_mib,rss_end_mib,cleanup_s,peak_rss_mib,rss_after_cleanup_mib,run_sequence,benchmark_included
forest__canadian_rockies__r2c2,forest,canadian_rockies,computed,0.0,zarr_hit,0.023044276051223278,1.1141178659163415,0.008438242133706808,0.019305114168673754,9.867010248359293,1021.35400390625,5177344.0,172805,18896.12109375,18896.6484375,0.18740157410502434,18896.6484375,18896.64453125,234,True
forest__finland_boreal__r0c0,forest,finland_boreal,computed,0.0,zarr_hit,0.03069987613707781,1.1276745721697807,0.008417773060500622,0.01893618516623974,8.333423646632582,1021.32861328125,5177344.0,172450,18896.6484375,18896.890625,0.18310326430946589,18896.890625,18896.88671875,235,True
forest__finland_boreal__r0c1,forest,finland_boreal,computed,0.0,zarr_hit,0.022936702705919743,1.0823653149418533,0.008732779882848263,0.03934995969757438,8.172133828047663,1021.32861328125,5177344.0,172455,18896.890625,18896.12890625,0.20743380580097437,18896.890625,18896.125,236,True
forest__finland_boreal__r0c2,forest,finland_boreal,computed,0.0,zarr_hit,0.041524839121848345,1.0986397392116487,0.00890002679079771,0.016767066903412342,8.21651703119278,1021.328125,5177344.0,172463,18896.12890625,18897.10546875,0.2038245010189712,18897.10546875,18897.1015625,237,True
forest__finland_boreal__r1c0,forest,finland_boreal,computed,0.0,zarr_hit,0.03656465373933315,1.0910127540118992,0.008534754626452923,0.024455117993056774,8.779458879958838,1021.328125,5177344.0,172454,18897.10546875,18897.59765625,0.19682648498564959,18897.59765625,18897.59375,238,True
forest__finland_boreal__r1c1,forest,finland_boreal,computed,0.0,zarr_hit,0.025851724203675985,1.078032628633082,0.008416972123086452,0.04639633558690548,8.119924280792475,1021.32861328125,5177344.0,172452,18897.59765625,18897.8359375,0.1859805528074503,18897.8359375,18897.83203125,239,True
forest__finland_boreal__r1c2,forest,finland_boreal,computed,0.0,zarr_hit,0.04536165622994304,1.3918503201566637,0.00836912076920271,0.02666781982406974,8.783204737119377,1021.32861328125,5177344.0,172452,18897.8359375,18898.078125,0.18474201811477542,18898.078125,18898.07421875,240,True
forest__finland_boreal__r2c0,forest,finland_boreal,computed,0.0,zarr_hit,0.028915456030517817,1.08198338188231,0.008398657198995352,0.013970861211419106,8.510606917086989,1021.328125,5177344.0,172450,18898.078125,18898.08984375,0.19432467687875032,18898.08984375,18898.0859375,241,True
forest__finland_boreal__r2c1,forest,finland_boreal,computed,0.0,zarr_hit,0.042030186392366886,1.2812908957712352,0.00842921482399106,0.026863811071962118,8.795796934980899,1021.32861328125,5177344.0,172451,18898.08984375,18898.62109375,0.18744661984965205,18898.62109375,18898.6171875,242,True
forest__finland_boreal__r2c2,forest,finland_boreal,computed,0.0,zarr_hit,0.027084698900580406,1.0797464549541473,0.008453892078250647,0.01787110837176442,8.168393454048783,1021.32861328125,5177344.0,172455,18898.62109375,18899.64453125,0.19470853498205543,18899.64453125,18899.640625,243,True
forest__tasmania__r0c0,forest,tasmania,computed,0.0,zarr_hit,0.024908456951379776,1.0640425509773195,0.008639813866466284,0.025234223809093237,8.330702792853117,1021.3916015625,5177344.0,173223,18899.64453125,18899.83984375,0.19110810523852706,18899.83984375,18899.8359375,244,True
forest__tasmania__r0c1,forest,tasmania,computed,0.0,zarr_hit,0.026645557954907417,1.0658087562769651,0.008601631037890911,0.012503782752901316,8.156564579345286,1021.3916015625,5177344.0,173231,18899.83984375,18899.88671875,0.193271242082119,18899.88671875,18899.8828125,245,True
forest__tasmania__r0c2,forest,tasmania,computed,0.0,zarr_hit,0.02163837430998683,1.0586902340874076,0.008397385012358427,0.0159663213416934,8.153580237179995,1021.3916015625,5177344.0,173226,18899.88671875,18900.171875,0.1887763189151883,18900.171875,18900.16796875,246,True
forest__tasmania__r1c0,forest,tasmania,computed,0.0,zarr_hit,0.028599960263818502,1.0618469128385186,0.008561926893889904,0.009375056251883507,8.088724508881569,1021.3916015625,5177344.0,173231,18900.171875,18900.40234375,0.1903359228745103,18900.40234375,18900.3984375,247,True
forest__tasmania__r1c1,forest,tasmania,computed,0.0,zarr_hit,0.026761496905237436,1.060476636979729,0.008669369388371706,0.018072356935590506,8.151211990509182,1021.3916015625,5177344.0,173226,18900.40234375,18900.56640625,0.18974727066233754,18900.56640625,18900.5625,248,True
forest__tasmania__r1c2,forest,tasmania,computed,0.0,zarr_hit,0.03213638300076127,1.065979341045022,0.008759219199419022,0.018453259021043777,8.114599101245403,1021.3916015625,5177344.0,173245,18900.56640625,18900.7109375,0.19530075788497925,18900.7109375,18900.70703125,249,True
forest__tasmania__r2c0,forest,tasmania,computed,0.0,zarr_hit,0.02718470524996519,1.062836037017405,0.008480711374431849,0.025772711262106895,8.153117914218456,1021.3916015625,5177344.0,173233,18900.7109375,18900.91015625,0.1891729631461203,18900.91015625,18900.90625,250,True
forest__tasmania__r2c1,forest,tasmania,computed,0.0,zarr_hit,0.027136643882840872,1.0634127999655902,0.008536607027053833,0.019481815863400698,8.332342235837132,1021.39208984375,5177344.0,173244,18900.91015625,18900.91015625,0.18722782982513309,18900.91015625,18900.90625,251,True
forest__tasmania__r2c2,forest,tasmania,computed,0.0,zarr_hit,0.04172427114099264,1.0744562149047852,0.008651163894683123,0.024894617963582277,8.18013299582526,1021.3916015625,5177344.0,173231,18900.91015625,18901.17578125,0.1920200358144939,18901.17578125,18901.171875,252,True
forest__new_zealand__r0c0,forest,new_zealand,computed,0.0,zarr_hit,0.03750883787870407,1.0691646542400122,0.00841481564566493,0.03492372203618288,9.063795818481594,1021.38818359375,5177344.0,173222,18901.17578125,18901.3125,0.1909793741069734,18901.3125,18901.30859375,253,True
forest__new_zealand__r0c1,forest,new_zealand,computed,0.0,zarr_hit,0.03043614188209176,1.063751120120287,0.008404235821217299,0.023801428265869617,9.04538594186306,1021.38818359375,5177344.0,173215,18901.3125,18901.4296875,0.19063173606991768,18901.4296875,18901.42578125,254,True
forest__new_zealand__r0c2,forest,new_zealand,computed,0.0,zarr_hit,0.03147284733131528,1.065088332630694,0.008454692084342241,0.023889624048024416,8.456366261932999,1021.38818359375,5177344.0,173213,18901.4296875,18901.53515625,0.19463603012263775,18901.53515625,18901.53125,255,True
forest__new_zealand__r1c0,forest,new_zealand,computed,0.0,zarr_hit,0.03138232370838523,1.0662292637862265,0.008549482095986605,0.052391183096915483,8.890167715027928,1021.38818359375,5177344.0,173218,18901.53515625,18901.68359375,0.18836497329175472,18901.68359375,18901.6796875,256,True
forest__new_zealand__r1c1,forest,new_zealand,computed,0.0,zarr_hit,0.0329497130587697,1.0663981540128589,0.008429965935647488,0.025556841865181923,9.075008885934949,1021.38818359375,5177344.0,173214,18901.68359375,18901.8046875,0.19781071180477738,18901.8046875,18901.80078125,257,True
forest__new_zealand__r1c2,forest,new_zealand,computed,0.0,zarr_hit,0.054675910621881485,1.2401751489378512,0.008658348117023706,0.016563068609684706,9.022550505120307,1021.38818359375,5177344.0,173207,18901.8046875,18901.89453125,0.19523887196555734,18901.89453125,18901.890625,258,True
forest__new_zealand__r2c0,forest,new_zealand,computed,0.0,zarr_hit,0.03468141285702586,1.0667854067869484,0.008565823081880808,0.04128869576379657,8.894580784253776,1021.38818359375,5177344.0,173227,18901.89453125,18902.08984375,0.19656738825142384,18902.08984375,18902.0859375,259,True
forest__new_zealand__r2c1,forest,new_zealand,computed,0.0,zarr_hit,0.03454932291060686,1.0827563647180796,0.008363829925656319,0.025665417779237032,9.180836581159383,1021.38818359375,5177344.0,173226,18902.08984375,18902.26953125,0.19174957321956754,18902.26953125,18902.265625,260,True
forest__new_zealand__r2c2,forest,new_zealand,computed,0.0,zarr_hit,0.02929714461788535,1.287709693890065,0.008436367847025394,0.04180187825113535,8.844568585511297,1021.3876953125,5177344.0,173220,18902.26953125,18902.375,0.19545709481462836,18902.375,18902.37109375,261,True
forest__patagonia__r0c0,forest,patagonia,computed,0.0,zarr_hit,0.034184131771326065,1.1052395650185645,0.008450634777545929,0.03999938489869237,10.10522252926603,1021.380859375,5177344.0,172971,18902.375,18902.5234375,0.2026671301573515,18902.5234375,18902.51953125,262,True
forest__patagonia__r0c1,forest,patagonia,computed,0.0,zarr_hit,0.0290453489869833,1.1039222409017384,0.008450314402580261,0.02875526901334524,10.192835167981684,1021.3818359375,5177344.0,172978,18902.5234375,18902.69140625,0.19813151005655527,18902.69140625,18902.6875,263,True
forest__patagonia__r0c2,forest,patagonia,computed,0.0,zarr_hit,0.02884791512042284,1.102243891917169,0.008496861904859543,0.009896101895719767,10.2832111697644,1021.3818359375,5177344.0,172983,18902.69140625,18902.83984375,0.20761913806200027,18902.83984375,18902.8359375,264,True
forest__patagonia__r1c0,forest,patagonia,computed,0.0,zarr_hit,0.027117207180708647,1.1056030141189694,0.008559200447052717,0.011578839272260666,10.801712166052312,1021.38134765625,5177344.0,172967,18902.84765625,18902.96484375,0.19415404694154859,18902.96484375,18902.9609375,265,True
forest__patagonia__r1c1,forest,patagonia,computed,0.0,zarr_hit,0.028529111295938492,1.1057067099027336,0.008524264208972454,0.03890360891819,10.81556389015168,1021.38134765625,5177344.0,172976,18902.96484375,18903.12109375,0.1939958082512021,18903.12109375,18903.1171875,266,True
forest__patagonia__r1c2,forest,patagonia,computed,0.0,zarr_hit,0.04869299894198775,1.125904883723706,0.008579078130424023,0.013938297051936388,10.808165830094367,1021.38134765625,5177344.0,172991,18903.12109375,18903.4609375,0.19685828918591142,18903.4609375,18903.45703125,267,True
forest__patagonia__r2c0,forest,patagonia,computed,0.0,zarr_hit,0.029121191706508398,1.1077529047615826,0.008632137905806303,0.02083440823480487,11.15070672519505,1021.38134765625,5177344.0,172972,18903.4609375,18903.59765625,0.1977449581027031,18903.59765625,18903.59375,268,True
forest__patagonia__r2c1,forest,patagonia,computed,0.0,zarr_hit,0.030506996903568506,1.112993189599365,0.008527770172804594,0.023269550409168005,10.633696602657437,1021.38134765625,5177344.0,172985,18903.59765625,18903.765625,0.20099523337557912,18903.765625,18903.76171875,269,True
forest__patagonia__r2c2,forest,patagonia,computed,0.0,zarr_hit,0.030059278942644596,1.104775505606085,0.008436236996203661,0.01489538000896573,10.06876520300284,1021.3818359375,5177344.0,172997,18903.765625,18903.8984375,0.19459068402647972,18903.8984375,18903.89453125,270,True
agriculture__beauce__r0c0,agriculture,beauce,computed,0.0,zarr_hit,0.027558292262256145,1.039974850602448,0.008471203036606312,0.01983277080580592,8.010216252412647,1382.25927734375,5177344.0,172929,18903.8984375,18904.03515625,0.1926276059821248,18904.03515625,18904.03125,271,True
agriculture__beauce__r0c1,agriculture,beauce,computed,0.0,zarr_hit,0.027186297811567783,1.054067590739578,0.0083936657756567,0.023122220765799284,7.994364431127906,1382.2587890625,5177344.0,172926,18904.03515625,18904.19140625,0.19621237507089972,18904.19140625,18904.1875,272,True
agriculture__beauce__r0c2,agriculture,beauce,computed,0.0,zarr_hit,0.03014125395566225,1.047012449707836,0.008473608177155256,0.01249079592525959,8.003254808019847,1382.25927734375,5177344.0,172934,18904.19140625,18904.375,0.19672125903889537,18904.375,18904.37109375,273,True
agriculture__beauce__r1c0,agriculture,beauce,computed,0.0,zarr_hit,0.02979295514523983,1.0446679000742733,0.008379290346056223,0.015445102006196976,8.027701787184924,1021.38525390625,5177344.0,172922,18904.375,18904.73046875,0.19717946695163846,18904.73046875,18904.7265625,274,True
agriculture__beauce__r1c1,agriculture,beauce,computed,0.0,zarr_hit,0.028013164177536964,1.0473298500292003,0.00844733789563179,0.012813668232411146,7.9335545832291245,1382.2587890625,5177344.0,172926,18904.73046875,18904.8515625,0.197901314124465,18904.8515625,18904.84765625,275,True
agriculture__beauce__r1c2,agriculture,beauce,computed,0.0,zarr_hit,0.027430070098489523,1.0463356678374112,0.008500277996063232,0.02077046688646078,8.070355087984353,1382.259765625,5177344.0,172931,18904.8515625,18905.03125,0.20046327589079738,18905.03125,18905.02734375,276,True
agriculture__beauce__r2c0,agriculture,beauce,computed,0.0,zarr_hit,0.036835502833127975,1.05266304127872,0.008713110815733671,0.01164929335936904,7.997493195813149,1382.25927734375,5177344.0,172923,18905.03515625,18905.18359375,0.20309166377410293,18905.18359375,18905.1796875,277,True
agriculture__beauce__r2c1,agriculture,beauce,computed,0.0,zarr_hit,0.02585476590320468,1.0409844131208956,0.008528541773557663,0.011231079697608948,8.050803889986128,1382.25927734375,5177344.0,172931,18905.19140625,18905.3671875,0.20122153218835592,18905.3671875,18905.36328125,278,True
agriculture__beauce__r2c2,agriculture,beauce,computed,0.0,zarr_hit,0.025844878051429987,1.0368959601037204,0.008495328947901726,0.018834831658750772,7.952780434861779,1382.25927734375,5177344.0,172916,18905.3671875,18905.5234375,0.19980514980852604,18905.5234375,18905.51953125,279,True
agriculture__iowa__r0c0,agriculture,iowa,computed,0.0,zarr_hit,0.032234749756753445,1.111991292797029,0.008464550599455833,0.011540055740624666,11.445072180591524,1382.2783203125,5177344.0,173230,18905.5234375,18905.671875,0.20004138676449656,18905.671875,18905.66796875,280,True
agriculture__iowa__r0c1,agriculture,iowa,computed,0.0,zarr_hit,0.03264901414513588,1.113396244123578,0.008472845889627934,0.01138755725696683,11.417236343026161,1382.2783203125,5177344.0,173210,18905.671875,18905.8125,0.20139595307409763,18905.8125,18905.80859375,281,True
agriculture__iowa__r0c2,agriculture,iowa,computed,0.0,zarr_hit,0.03523329785093665,1.115093959029764,0.008441386744379997,0.014460435602813959,11.356832985766232,1382.2783203125,5177344.0,173212,18905.8125,18905.99609375,0.20222711702808738,18905.99609375,18905.9921875,282,True
agriculture__iowa__r1c0,agriculture,iowa,computed,0.0,zarr_hit,0.030784232076257467,1.1100611267611384,0.00844759913161397,0.011700420174747705,11.405490528326482,1382.2783203125,5177344.0,173225,18905.99609375,18906.1484375,0.20499928714707494,18906.1484375,18906.14453125,283,True
agriculture__iowa__r1c1,agriculture,iowa,computed,0.0,zarr_hit,0.029889788012951612,1.1122202463448048,0.00837061321362853,0.01344494428485632,11.343252135906368,1021.4013671875,5177344.0,173240,18906.15625,18906.3515625,0.2028350979089737,18906.3515625,18906.34765625,284,True
agriculture__iowa__r1c2,agriculture,iowa,computed,0.0,zarr_hit,0.029715117067098618,1.1080589946359396,0.008387054316699505,0.02199577819555998,11.426803321577609,1382.2783203125,5177344.0,173231,18906.3515625,18906.53515625,0.20476034376770258,18906.53515625,18906.53125,285,True
agriculture__iowa__r2c0,agriculture,iowa,computed,0.0,zarr_hit,0.031731436029076576,1.1107168891467154,0.008505318779498339,0.01196803618222475,11.388058092445135,1382.2783203125,5177344.0,173225,18906.53515625,18906.73046875,0.20407509617507458,18906.73046875,18906.7265625,286,True
agriculture__iowa__r2c1,agriculture,iowa,computed,0.0,zarr_hit,0.028173177037388086,1.1079711779020727,0.00891566602513194,0.023279938846826553,11.452540005091578,1382.2783203125,5177344.0,173237,18906.73046875,18907.27734375,0.20666883932426572,18907.27734375,18907.2734375,287,True
agriculture__iowa__r2c2,agriculture,iowa,computed,0.0,zarr_hit,0.024821599945425987,1.1056699310429394,0.008534374181181192,0.01717583928257227,11.421102434862405,1021.4052734375,5177344.0,173253,18907.27734375,18907.5078125,0.19987572310492396,18907.5078125,18907.50390625,288,True
agriculture__punjab__r0c0,agriculture,punjab,computed,0.0,zarr_hit,0.0308756148442626,1.0697272787801921,0.008471362758427858,0.03224373608827591,8.85568658169359,1021.41357421875,5177344.0,173660,18907.51171875,18907.640625,0.20788692496716976,18907.640625,18907.63671875,289,True
agriculture__punjab__r0c1,agriculture,punjab,computed,0.0,zarr_hit,0.025731162168085575,1.0676779579371214,0.009087812155485153,0.01940911915153265,8.933134279213846,1021.41357421875,5177344.0,173708,18907.65234375,18907.7890625,0.2239548359066248,18907.7890625,18907.78515625,290,True
agriculture__punjab__r0c2,agriculture,punjab,computed,0.0,zarr_hit,0.033546602819114923,1.089776980690658,0.008458700031042099,0.0257240179926157,8.91186747327447,1021.4140625,5177344.0,173703,18907.7890625,18907.921875,0.20651815319433808,18907.921875,18907.91796875,291,True
agriculture__punjab__r1c0,agriculture,punjab,computed,0.0,zarr_hit,0.03442214196547866,1.0913697970099747,0.00845241779461503,0.018125418107956648,9.252613309305161,1021.4130859375,5177344.0,173674,18907.921875,18908.0703125,0.20361044723540545,18908.0703125,18908.06640625,292,True
agriculture__punjab__r1c1,agriculture,punjab,computed,0.0,zarr_hit,0.030031797010451555,1.0688954340294003,0.008493305649608374,0.011860432103276253,9.161724033765495,1021.4130859375,5177344.0,173687,18908.0703125,18908.203125,0.2088434170000255,18908.203125,18908.19921875,293,True
agriculture__punjab__r1c2,agriculture,punjab,computed,0.0,zarr_hit,0.030279024969786406,1.0700032408349216,0.009220060892403126,0.049316009040921926,9.252282323781401,1021.4130859375,5177344.0,173693,18908.203125,18908.3515625,0.24298997735604644,18908.3515625,18908.34765625,294,True
agriculture__punjab__r2c0,agriculture,punjab,computed,0.0,zarr_hit,0.06325981672853231,1.103825658094138,0.008741706144064665,0.0188716109842062,9.86159631749615,1021.41357421875,5177344.0,173709,18908.35546875,18908.484375,0.21323645673692226,18908.484375,18908.48046875,295,True
agriculture__punjab__r2c1,agriculture,punjab,computed,0.0,zarr_hit,0.026802921667695045,1.0736165149137378,0.008464421145617962,0.013998801819980145,9.749259332660586,1021.4130859375,5177344.0,173665,18908.49609375,18908.62890625,0.20952554885298014,18908.62890625,18908.625,296,True
agriculture__punjab__r2c2,agriculture,punjab,computed,0.0,zarr_hit,0.03118186490610242,1.079763456247747,0.008802820928394794,0.012050061952322721,9.703661715611815,1021.41357421875,5177344.0,173668,18908.63671875,18908.80859375,0.23556590685620904,18908.80859375,18908.8046875,297,True
agriculture__pampas__r0c0,agriculture,pampas,computed,0.0,zarr_hit,0.034372478257864714,1.1114611788652837,0.008443520870059729,0.01205557119101286,11.569602479226887,1021.3935546875,5177344.0,173397,18908.80859375,18908.94140625,0.2227684399113059,18908.94140625,18908.9375,298,True
agriculture__pampas__r0c1,agriculture,pampas,computed,0.0,zarr_hit,0.04278917796909809,1.1052403771318495,0.008399798069149256,0.017728906124830246,11.47101153805852,1021.3935546875,5177344.0,173414,18908.94140625,18910.84765625,0.212179705966264,18910.84765625,18910.84375,299,True
agriculture__pampas__r0c2,agriculture,pampas,computed,0.0,zarr_hit,0.02854711515828967,1.0885408888570964,0.009044378995895386,0.013005530927330256,11.408448520116508,1021.39306640625,5177344.0,173417,18910.84765625,18911.0,0.23446378903463483,18911.0,18910.99609375,300,True
agriculture__pampas__r1c0,agriculture,pampas,computed,0.0,zarr_hit,0.035599361173808575,1.1020027752965689,0.008902139961719513,0.017694641835987568,11.530900500714779,1021.39306640625,5177344.0,173406,18911.00390625,18911.1640625,0.23067230870947242,18911.1640625,18911.16015625,301,True
agriculture__pampas__r1c1,agriculture,pampas,computed,0.0,zarr_hit,0.023056977428495884,1.0822014538571239,0.008423301856964827,0.03344294801354408,11.476825458928943,1021.39404296875,5177344.0,173405,18911.17578125,18911.28515625,0.2107330560684204,18911.28515625,18911.28125,302,True
agriculture__pampas__r1c2,agriculture,pampas,computed,0.0,zarr_hit,0.023473436012864113,1.0869226050563157,0.008601169101893902,0.022167482879012823,11.421055846847594,1021.3896484375,5177344.0,173419,18911.2890625,18911.37109375,0.22070541279390454,18911.37109375,18911.3671875,303,True
agriculture__pampas__r2c0,agriculture,pampas,computed,0.0,zarr_hit,0.028431967366486788,1.089743326883763,0.00868694158270955,0.010820533148944378,11.536854998674244,1021.39404296875,5177344.0,173410,18911.3828125,18911.53515625,0.2234380478039384,18911.53515625,18911.53125,304,True
agriculture__pampas__r2c1,agriculture,pampas,computed,0.0,zarr_hit,0.024435177445411682,1.08586061373353,0.008626698050647974,0.01252045203000307,11.481102258898318,1021.3935546875,5177344.0,173410,18911.53515625,18911.66796875,0.20775896310806274,18911.66796875,18911.6640625,305,True
agriculture__pampas__r2c2,agriculture,pampas,computed,0.0,zarr_hit,0.02957617398351431,1.0919245481491089,0.008655082434415817,0.03535458818078041,11.5137047637254,1021.3935546875,5177344.0,173414,18911.66796875,18911.82421875,0.23676013899967074,18911.82421875,18911.8203125,306,True
agriculture__canterbury__r0c0,agriculture,canterbury,computed,0.0,zarr_hit,0.027497026603668928,1.0523416721262038,0.008762564975768328,0.02720097592100501,8.15877077775076,1021.396484375,5177344.0,173159,18911.82421875,18911.9921875,0.2075890121050179,18911.9921875,18911.98828125,307,True
agriculture__canterbury__r0c1,agriculture,canterbury,computed,0.0,zarr_hit,0.02936221892014146,1.0523649770766497,0.008942286018282175,0.024431630969047546,8.288516133092344,1382.2734375,5177344.0,173158,18912.0,18912.125,0.20646293880417943,18912.125,18912.12109375,308,True
agriculture__canterbury__r0c2,agriculture,canterbury,computed,0.0,zarr_hit,0.02095216093584895,1.0708138071931899,0.008431388065218925,0.010189558379352093,8.199535482097417,1021.396484375,5177344.0,173155,18912.125,18912.26171875,0.20644256984815001,18912.26171875,18912.2578125,309,True
agriculture__canterbury__r1c0,agriculture,canterbury,computed,0.0,zarr_hit,0.034757236018776894,1.0610502962954342,0.009148186072707176,0.010532808024436235,8.191446794196963,1021.39990234375,5177344.0,173158,18912.265625,18912.4140625,0.23793993331491947,18912.4140625,18912.41015625,310,True
agriculture__canterbury__r1c1,agriculture,canterbury,computed,0.0,zarr_hit,0.028333821799606085,1.0520640071481466,0.008550514001399279,0.018490809947252274,8.202148700598627,1382.27001953125,5177344.0,173159,18912.421875,18912.5625,0.20721311960369349,18912.5625,18912.55859375,311,True
agriculture__canterbury__r1c2,agriculture,canterbury,computed,0.0,zarr_hit,0.02574564004316926,1.0480305068194866,0.008491001091897488,0.019262210000306368,8.342187169007957,1021.396484375,5177344.0,173153,18912.5625,18912.71484375,0.21084633003920317,18912.71484375,18912.7109375,312,True
agriculture__canterbury__r2c0,agriculture,canterbury,computed,0.0,zarr_hit,0.045637612231075764,1.0670966668985784,0.008427631109952927,0.014386435970664024,8.13101715547964,1382.2734375,5177344.0,173164,18912.71484375,18912.8671875,0.21197650069370866,18912.8671875,18912.86328125,313,True
agriculture__canterbury__r2c1,agriculture,canterbury,computed,0.0,zarr_hit,0.024989748373627663,1.0494288858026266,0.008665692061185837,0.026533393654972315,8.285834250040352,1382.27001953125,5177344.0,173153,18912.8671875,18913.0,0.23418556386604905,18913.0,18912.99609375,314,True
agriculture__canterbury__r2c2,agriculture,canterbury,computed,0.0,zarr_hit,0.031710960902273655,1.0530924340710044,0.009063727222383022,0.035602600779384375,8.158794846851379,1021.396484375,5177344.0,173151,18913.0,18913.15234375,0.20498628076165915,18913.15234375,18913.1484375,315,True
agriculture__nile_delta__r0c0,agriculture,nile_delta,computed,0.0,zarr_hit,0.025370702147483826,1.0638157944194973,0.008359892759472132,0.025647575967013836,8.48488231189549,1021.3994140625,5177344.0,173526,18913.15625,18913.30078125,0.20814988296478987,18913.30078125,18913.296875,316,True
agriculture__nile_delta__r0c1,agriculture,nile_delta,computed,0.0,zarr_hit,0.02575556095689535,1.0787273766472936,0.008550244849175215,0.06474270205944777,8.479490139521658,1021.3994140625,5177344.0,173532,18913.3125,18913.41796875,0.21193827874958515,18913.41796875,18913.4140625,317,True
agriculture__nile_delta__r0c2,agriculture,nile_delta,computed,0.0,zarr_hit,0.042273064609616995,1.082302327733487,0.008507253136485815,0.02162736188620329,8.526596879120916,1021.3994140625,5177344.0,173539,18913.421875,18913.5859375,0.21750327805057168,18913.5859375,18913.58203125,318,True
agriculture__nile_delta__r1c0,agriculture,nile_delta,computed,0.0,zarr_hit,0.026850274298340082,1.0631137751042843,0.008959539234638214,0.019316965714097023,8.5475734192878,1021.39892578125,5177344.0,173531,18913.5859375,18913.72265625,0.2302283300086856,18913.72265625,18913.71875,319,True
agriculture__nile_delta__r1c1,agriculture,nile_delta,computed,0.0,zarr_hit,0.030560892075300217,1.0677248281426728,0.008610368240624666,0.01396428793668747,8.496512278914452,1021.3994140625,5177344.0,173534,18913.72265625,18913.83984375,0.2150533478707075,18913.83984375,18913.8359375,320,True
agriculture__nile_delta__r1c2,agriculture,nile_delta,computed,0.0,zarr_hit,0.025003426242619753,1.1146589708514512,0.008586784359067678,0.019319099839776754,8.462571887299418,1021.39892578125,5177344.0,173542,18913.8515625,18913.96875,0.2083659921772778,18913.96875,18913.96484375,321,True
agriculture__nile_delta__r2c0,agriculture,nile_delta,computed,0.0,zarr_hit,0.03379297396168113,1.071256386116147,0.00853304099291563,0.0338154062628746,8.506150153465569,1021.3994140625,5177344.0,173523,18913.9765625,18914.0859375,0.21176784578710794,18914.0859375,18914.08203125,322,True
agriculture__nile_delta__r2c1,agriculture,nile_delta,computed,0.0,zarr_hit,0.023071918170899153,1.0600799382664263,0.008746305014938116,0.029885493218898773,8.434820256195962,1021.3994140625,5177344.0,173529,18914.0859375,18914.234375,0.2350579770281911,18914.234375,18914.23046875,323,True
agriculture__nile_delta__r2c2,agriculture,nile_delta,computed,0.0,zarr_hit,0.025221409276127815,1.0612158002331853,0.008458821102976799,0.015336016193032265,8.55515686236322,1021.3994140625,5177344.0,173539,18914.2421875,18914.3671875,0.2185832941904664,18914.3671875,18914.36328125,324,True
agriculture__ukraine__r0c0,agriculture,ukraine,computed,0.0,zarr_hit,0.030930172186344862,1.0580946179106832,0.008559982758015394,0.014640428125858307,7.996098079718649,1021.36279296875,5177344.0,172889,18914.3671875,18914.53515625,0.20945859095081687,18914.53515625,18914.53125,325,True
agriculture__ukraine__r0c1,agriculture,ukraine,computed,0.0,zarr_hit,0.033646455965936184,1.061764709185809,0.008637038059532642,0.032840318977832794,7.987765158992261,1021.36328125,5177344.0,172900,18914.53515625,18914.75390625,0.21160965599119663,18914.75390625,18914.75,326,True
agriculture__ukraine__r0c2,agriculture,ukraine,computed,0.0,zarr_hit,0.023447468876838684,1.0503002763725817,0.008439673576503992,0.011647649575024843,8.107714902143925,1021.36328125,5177344.0,172877,18914.7578125,18914.9375,0.22409045416861773,18914.9375,18914.93359375,327,True
agriculture__ukraine__r1c0,agriculture,ukraine,computed,0.0,zarr_hit,0.025972843170166016,1.0546235935762525,0.00890397373586893,0.03830625116825104,8.308655630797148,1021.36328125,5177344.0,172891,18914.9453125,18915.13671875,0.23752153292298317,18915.13671875,18915.1328125,328,True
agriculture__ukraine__r1c1,agriculture,ukraine,computed,0.0,zarr_hit,0.02602703496813774,1.0552128800190985,0.008873857092112303,0.020687120966613293,9.540298227220774,1021.36328125,5177344.0,172896,18915.1484375,18915.3359375,0.22267025522887707,18915.3359375,18915.33203125,329,True
agriculture__ukraine__r1c2,agriculture,ukraine,computed,0.0,zarr_hit,0.024226514156907797,1.0869761891663074,0.008512011729180813,0.03782990900799632,10.010566147509962,1021.36328125,5177344.0,172920,18915.3359375,18915.50390625,0.22733310563489795,18915.50390625,18915.5,330,True
agriculture__ukraine__r2c0,agriculture,ukraine,computed,0.0,zarr_hit,0.025126168970018625,1.0656852149404585,0.00885352911427617,0.027839427813887596,9.884523936547339,1021.36328125,5177344.0,172892,18915.50390625,18915.6875,0.2488527442328632,18915.6875,18915.68359375,331,True
agriculture__ukraine__r2c1,agriculture,ukraine,computed,0.0,zarr_hit,0.02818372892215848,1.0658691432327032,0.008762646932154894,0.012604233343154192,9.949862066656351,1021.36328125,5177344.0,172885,18915.6953125,18915.85546875,0.21943883504718542,18915.85546875,18915.8515625,332,True
agriculture__ukraine__r2c2,agriculture,ukraine,computed,0.0,zarr_hit,0.019782607909291983,1.059056580066681,0.008468430023640394,0.01362972380593419,9.875012001488358,1021.36328125,5177344.0,172914,18915.8671875,18916.0234375,0.21877749217674136,18916.0234375,18916.01953125,333,True
