patch_id,scene_class,region_id,location,anchor_lat,anchor_lon,patch_lat,patch_lon,abs_latitude_band,utm_epsg,east_offset_m,north_offset_m,true_fwhm_m,lambda,max_iter,healpix_level,device,rmse_psf_degradation,method,operator_fwhm_m,rmse_vs_latent,recovery_fraction,n_cells_compared,n_cells_estimated,npt,operator_rows,operator_cols,operator_nnz,operator_density,operator_build_s,solve_s,projection_s,runtime_s,method_total_s,patch_execution_status,run_sequence,benchmark_included
forest__new_zealand__r0c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53601732439317,172.50083204365427,30-45,32759,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.034912453416608605,psf_aware_minus50,6.25,0.038754504925761074,-0.1100481671484228,169393,169393,9.0,65536.0,169393.0,589824.0,5.3130884983440874e-05,0.17115852609276772,0.02081506187096238,1.753706282004714,0.1919735879637301,1.945679869968444,computed,254,True
forest__new_zealand__r0c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53601732439317,172.50083204365427,30-45,32759,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.034912453416608605,nearest,,0.04005015052532164,-0.14715944042674822,168933,169901,,,,,,0.0,0.1231057089753449,0.0,0.1231057089753449,0.1231057089753449,computed,254,True
forest__new_zealand__r0c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53601732439317,172.50083204365427,30-45,32759,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.034912453416608605,bilinear,,0.04128476912829332,-0.18252271290259037,168933,169901,,,,,,0.0,0.10974375298246741,0.0,0.10974375298246741,0.10974375298246741,computed,254,True
forest__new_zealand__r0c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53601732439317,172.50083204365427,30-45,32759,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.034912453416608605,bicubic,,0.038873969754403596,-0.11347000712102395,168933,169901,,,,,,0.0,0.908552210777998,0.0,0.908552210777998,0.908552210777998,computed,254,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,blurred_observation,12.5,0.047612396321825665,0.0,169891,169891,,,,,,0.0,0.0,0.0,0.0,0.0,computed,255,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,psf_aware_matched,12.5,0.03851885643917467,0.19099101463377688,169891,171222,22.0,65536.0,171222.0,1441792.0,0.0001284881615680228,0.27122960006818175,0.04041820811107755,1.6836972516030073,0.3116478081792593,1.9953450597822666,computed,255,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,psf_aware_plus50,18.75,0.07305174670106102,-0.5343009876521143,169891,173213,48.0,65536.0,173213.0,3145728.0,0.00027711545900134516,0.4191756839863956,0.08080643834546208,1.7181979031302035,0.4999821223318577,2.218180025462061,computed,255,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,psf_aware_minus50,6.25,0.05489995806362748,-0.15306017560097418,169370,169370,9.0,65536.0,169370.0,589824.0,5.31381000177127e-05,0.20042606489732862,0.020740710198879242,1.6733365501277149,0.22116677509620786,1.8945033252239227,computed,255,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,nearest,,0.05727623437291749,-0.2029689492158977,168930,169891,,,,,,0.0,0.12307110382243991,0.0,0.12307110382243991,0.12307110382243991,computed,255,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,bilinear,,0.05939278148153293,-0.2474226476668031,168930,169891,,,,,,0.0,0.10785474581643939,0.0,0.10785474581643939,0.10785474581643939,computed,255,True
forest__new_zealand__r0c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.53538160014447,172.54876693105012,30-45,32759,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.047612396321825665,bicubic,,0.05406850634541369,-0.1355972503452536,168930,169891,,,,,,0.0,0.7582547930069268,0.0,0.7582547930069268,0.7582547930069268,computed,255,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,blurred_observation,12.5,0.03587345119368307,0.0,169915,169915,,,,,,0.0,0.0,0.0,0.0,0.0,computed,256,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,psf_aware_matched,12.5,0.03196094822038374,0.10906402487386768,169915,171237,22.0,65536.0,171237.0,1441792.0,0.00012847690627609687,0.27191044902428985,0.04042807687073946,1.706648079212755,0.3123385258950293,2.0189866051077843,computed,256,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,psf_aware_plus50,18.75,0.05153472592363529,-0.43657005971898233,169915,173218,48.0,65536.0,173218.0,3145728.0,0.0002771074599637451,0.4214997058734298,0.0807525971904397,1.7084824019111693,0.5022523030638695,2.2107347049750388,computed,256,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,psf_aware_minus50,6.25,0.039590657102747756,-0.10361996923561256,169375,169375,9.0,65536.0,169375.0,589824.0,5.3136531365313655e-05,0.16757410718128085,0.020801625680178404,1.7317212740890682,0.18837573286145926,1.9200970069505274,computed,256,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,nearest,,0.04084955285270117,-0.13871265499803198,168930,169915,,,,,,0.0,0.48473301343619823,0.0,0.48473301343619823,0.48473301343619823,computed,256,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,bilinear,,0.04207073726459944,-0.17275410825283655,168930,169915,,,,,,0.0,0.11173690715804696,0.0,0.11173690715804696,0.11173690715804696,computed,256,True
forest__new_zealand__r1c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.50061497649879,172.45209014984465,30-45,32759,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.03587345119368307,bicubic,,0.03979408145057188,-0.10929057914503604,168930,169915,,,,,,0.0,0.7580575197935104,0.0,0.7580575197935104,0.7580575197935104,computed,256,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,blurred_observation,12.5,0.02674493568178617,0.0,169908,169908,,,,,,0.0,0.0,0.0,0.0,0.0,computed,257,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,psf_aware_matched,12.5,0.02304294267215413,0.13841846746908315,169908,171236,22.0,65536.0,171236.0,1441792.0,0.0001284776565675442,0.2755958689376712,0.040432034060359,1.6778617510572076,0.3160279029980302,1.9938896540552378,computed,257,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,psf_aware_plus50,18.75,0.03874134376574916,-0.44854877299752816,169908,173214,48.0,65536.0,173214.0,3145728.0,0.00027711385915688106,0.7598688900470734,0.08322758413851261,1.7176258703693748,0.843096474185586,2.5607223445549607,computed,257,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,psf_aware_minus50,6.25,0.030100819465009875,-0.12547735478418542,169359,169359,9.0,65536.0,169359.0,589824.0,5.314155137902326e-05,0.17358747590333223,0.02090310910716653,1.6716316612437367,0.19449058501049876,1.8661222462542355,computed,257,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,nearest,,0.031103955997770782,-0.16298488685292267,168924,169908,,,,,,0.0,0.1214429596439004,0.0,0.1214429596439004,0.1214429596439004,computed,257,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,bilinear,,0.03204432466204377,-0.19814551223118437,168924,169908,,,,,,0.0,0.1084198048338294,0.0,0.1084198048338294,0.1084198048338294,computed,257,True
forest__new_zealand__r1c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.5,172.5,30-45,32759,0.0,0.0,12.5,0.001,14,20,cuda:0,0.02674493568178617,bicubic,,0.02983125300950957,-0.11539819592182621,168924,169908,,,,,,0.0,0.7582866628654301,0.0,0.7582866628654301,0.7582866628654301,computed,257,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,blurred_observation,12.5,0.02321433260322268,0.0,169903,169903,,,,,,0.0,0.0,0.0,0.0,0.0,computed,258,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,psf_aware_matched,12.5,0.01939536849454756,0.16450889086274922,169903,171236,22.0,65536.0,171236.0,1441792.0,0.0001284776565675442,0.2738550319336355,0.04039674671366811,1.7069962280802429,0.3142517786473036,2.0212480067275465,computed,258,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,psf_aware_plus50,18.75,0.03453967433849488,-0.487859889355595,169903,173207,48.0,65536.0,173207.0,3145728.0,0.000277125058456067,0.4266884522512555,0.08088212227448821,1.744324934668839,0.5075705745257437,2.2518955091945827,computed,258,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,psf_aware_minus50,6.25,0.026626325875112242,-0.14697787484167857,169373,169373,9.0,65536.0,169373.0,589824.0,5.313715881515944e-05,0.463688547257334,0.020869405008852482,1.7477948958985507,0.4845579522661865,2.2323528481647372,computed,258,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,nearest,,0.02758696672183314,-0.1883592431170491,168913,169903,,,,,,0.0,0.1218922408297658,0.0,0.1218922408297658,0.1218922408297658,computed,258,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,bilinear,,0.028436261419318005,-0.2249441715748659,168913,169903,,,,,,0.0,0.10815598582848907,0.0,0.10815598582848907,0.10815598582848907,computed,258,True
forest__new_zealand__r1c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.49936507511324,172.54790833832976,30-45,32759,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.02321433260322268,bicubic,,0.026116247859549347,-0.12500532778288065,168913,169903,,,,,,0.0,0.7586683658882976,0.0,0.7586683658882976,0.7586683658882976,computed,258,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,blurred_observation,12.5,0.030738516443251315,0.0,169911,169911,,,,,,0.0,0.0,0.0,0.0,0.0,computed,259,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,psf_aware_matched,12.5,0.026652577923248676,0.13292569039712754,169911,171240,22.0,65536.0,171240.0,1441792.0,0.0001284746554543331,0.2738684266805649,0.04038869170472026,1.6814627200365067,0.31425711838528514,1.9957198384217918,computed,259,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,psf_aware_plus50,18.75,0.04521673200878025,-0.47101217758047165,169911,173227,48.0,65536.0,173227.0,3145728.0,0.00027709306285971587,0.4218960558064282,0.08083817921578884,1.7180362869985402,0.502734235022217,2.220770522020757,computed,259,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,psf_aware_minus50,6.25,0.034418792876223084,-0.11972849892629678,169366,169366,9.0,65536.0,169366.0,589824.0,5.313935500631768e-05,0.17421000497415662,0.020965005736798048,1.7613355508074164,0.19517501071095467,1.956510561518371,computed,259,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,nearest,,0.0356143470874671,-0.15862283572525127,168929,169911,,,,,,0.0,0.4682321911677718,0.0,0.4682321911677718,0.4682321911677718,computed,259,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,bilinear,,0.036751716833414085,-0.19562428789509712,168929,169911,,,,,,0.0,0.11127177719026804,0.0,0.11127177719026804,0.11127177719026804,computed,259,True
forest__new_zealand__r2c0,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.464596638710795,172.45128612204334,30-45,32759,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.030738516443251315,bicubic,,0.03438648812672958,-0.11867754548964848,168929,169911,,,,,,0.0,0.7605946147814393,0.0,0.7605946147814393,0.7605946147814393,computed,259,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,blurred_observation,12.5,0.03142970987342692,0.0,169914,169914,,,,,,0.0,0.0,0.0,0.0,0.0,computed,260,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,psf_aware_matched,12.5,0.027597389703887355,0.12193304312935138,169914,171230,22.0,65536.0,171230.0,1441792.0,0.0001284821585002628,0.27184890303760767,0.04048631712794304,1.6986582460813224,0.3123352201655507,2.010993466246873,computed,260,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,psf_aware_plus50,18.75,0.04523206037063141,-0.4391497902077057,169914,173226,48.0,65536.0,173226.0,3145728.0,0.00027709466246406426,1.0278633427806199,0.08096754411235452,1.7217507921159267,1.1088308868929744,2.830581679008901,computed,260,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,psf_aware_minus50,6.25,0.03475035453517102,-0.10565304850464519,169356,169356,9.0,65536.0,169356.0,589824.0,5.314249273719266e-05,0.1716818269342184,0.02084736293181777,1.747808171901852,0.19252918986603618,1.940337361767888,computed,260,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,nearest,,0.03589966133422933,-0.14222057660741072,168928,169914,,,,,,0.0,0.12166977999731898,0.0,0.12166977999731898,0.12166977999731898,computed,260,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,bilinear,,0.0369810615060977,-0.17662751756306583,168928,169914,,,,,,0.0,0.1099519869312644,0.0,0.1099519869312644,0.1099519869312644,computed,260,True
forest__new_zealand__r2c1,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.4639824356265,172.49916946817297,30-45,32759,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.03142970987342692,bicubic,,0.03487733137189939,-0.10969307423952235,168928,169914,,,,,,0.0,0.7897682669572532,0.0,0.7897682669572532,0.7897682669572532,computed,260,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,blurred_observation,12.5,0.0263668053657005,0.0,169913,169913,,,,,,0.0,0.0,0.0,0.0,0.0,computed,261,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,psf_aware_matched,12.5,0.023309936323945735,0.11593626908367605,169913,171228,22.0,65536.0,171228.0,1441792.0,0.00012848365921461444,0.2746502081863582,0.04048688802868128,1.7266683247871697,0.3151370962150395,2.041805421002209,computed,261,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,psf_aware_plus50,18.75,0.037606422742051004,-0.42627907402736254,169913,173220,48.0,65536.0,173220.0,3145728.0,0.00027710426047800486,0.4232322769239545,0.08076702384278178,1.7621572772040963,0.5039993007667363,2.2661565779708326,computed,261,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,psf_aware_minus50,6.25,0.029112380732080615,-0.10412999710430304,169363,169363,9.0,65536.0,169363.0,589824.0,5.314029628667419e-05,0.21192306885495782,0.020869875326752663,1.6845375029370189,0.23279294418171048,1.9173304471187294,computed,261,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,nearest,,0.030016760956429474,-0.13842995160411253,168922,169913,,,,,,0.0,0.12256556563079357,0.0,0.12256556563079357,0.12256556563079357,computed,261,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,bilinear,,0.03088667489975884,-0.17142272153827376,168922,169913,,,,,,0.0,0.1098126438446343,0.0,0.1098126438446343,0.1098126438446343,computed,261,True
forest__new_zealand__r2c2,forest,new_zealand,"South Island, New Zealand",-41.5,172.5,-41.46334830922675,172.5470513056341,30-45,32759,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0263668053657005,bicubic,,0.02920280015468913,-0.10755928712842322,168922,169913,,,,,,0.0,0.783643277361989,0.0,0.783643277361989,0.783643277361989,computed,261,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,blurred_observation,12.5,0.039284419990963174,0.0,169678,169678,,,,,,0.0,0.0,0.0,0.0,0.0,computed,262,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,psf_aware_matched,12.5,0.03121303777640786,0.20546013448619127,169678,170997,22.0,65536.0,170997.0,1441792.0,0.00012865722790458313,0.27664720034226775,0.040415321942418814,2.2119060829281807,0.31706252228468657,2.5289686052128673,computed,262,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,psf_aware_plus50,18.75,0.06190071111760437,-0.5757063775370428,169678,172971,48.0,65536.0,172971.0,3145728.0,0.00027750316527047885,0.42322156578302383,0.08100718911737204,2.246143134776503,0.5042287549003959,2.7503718896768987,computed,262,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,psf_aware_minus50,6.25,0.0450782557190334,-0.1474843138680173,169125,169125,9.0,65536.0,169125.0,589824.0,5.3215077605321506e-05,0.18985801003873348,0.020822536200284958,2.191876680124551,0.21068054623901844,2.4025572263635695,computed,262,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,nearest,,0.04737490999466687,-0.20594653059825752,168692,169678,,,,,,0.0,0.12371951201930642,0.0,0.12371951201930642,0.12371951201930642,computed,262,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,bilinear,,0.049356510602064814,-0.25638893519157424,168692,169678,,,,,,0.0,0.11007363768294454,0.0,0.11007363768294454,0.11007363768294454,computed,262,True
forest__patagonia__r0c0,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.534688295925356,-72.05036409594506,30-45,32719,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.039284419990963174,bicubic,,0.0446620384720052,-0.13688934397603614,168692,169678,,,,,,0.0,0.7640947429463267,0.0,0.7640947429463267,0.7640947429463267,computed,262,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,blurred_observation,12.5,0.04180165278285197,0.0,169682,169682,,,,,,0.0,0.0,0.0,0.0,0.0,computed,263,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,psf_aware_matched,12.5,0.0315033415734014,0.24636134037444524,169682,171010,22.0,65536.0,171010.0,1441792.0,0.00012864744751768902,0.27924024127423763,0.04039696790277958,2.2002395978197455,0.3196372091770172,2.5198768069967628,computed,263,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,psf_aware_plus50,18.75,0.06837577452200343,-0.6357194027039235,169682,172978,48.0,65536.0,172978.0,3145728.0,0.0002774919353906277,0.42278945818543434,0.0806740983389318,2.232936952728778,0.5034635565243661,2.7364005092531443,computed,263,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,psf_aware_minus50,6.25,0.049045806518502245,-0.17329826103483637,169147,169147,9.0,65536.0,169147.0,589824.0,5.320815621914666e-05,0.18778355233371258,0.021171366795897484,2.3169205486774445,0.20895491912961006,2.5258754678070545,computed,263,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,nearest,,0.05176868758377977,-0.23843638079823748,168706,169682,,,,,,0.0,0.1243556160479784,0.0,0.1243556160479784,0.1243556160479784,computed,263,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,bilinear,,0.054173723776420234,-0.2959708568902226,168706,169682,,,,,,0.0,0.10993216000497341,0.0,0.10993216000497341,0.10993216000497341,computed,263,True
forest__patagonia__r0c1,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53597391029905,-72.00172285882306,30-45,32719,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.04180165278285197,bicubic,,0.04817505971855882,-0.1524678215192814,168706,169682,,,,,,0.0,0.7661191569641232,0.0,0.7661191569641232,0.7661191569641232,computed,263,True
forest__patagonia__r0c2,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53723890782606,-71.95307846212971,30-45,32719,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.026575814642102423,blurred_observation,12.5,0.026575814642102423,0.0,169696,169696,,,,,,0.0,0.0,0.0,0.0,0.0,computed,264,True
forest__patagonia__r0c2,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53723890782606,-71.95307846212971,30-45,32719,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.026575814642102423,psf_aware_matched,12.5,0.020103828527122534,0.24352917124605167,169696,171011,22.0,65536.0,171011.0,1441792.0,0.00012864669524182654,0.27693770034238696,0.04046658892184496,2.238946764729917,0.3174042892642319,2.556351053994149,computed,264,True
forest__patagonia__r0c2,forest,patagonia,Patagonian forest,-42.5,-72.0,-42.53723890782606,-71.95307846212971,30-45,32719,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.026575814642102423,psf_aware_plus50,18.75,0.04252590131857742,-0.6001730103583074,169696,172983,48.0,65536.0,172983.0,3145728.0,0.0002774839146043253,0.4239785401150584,0.08088243287056684,2.251143074128777,0.5048609729856253,2.756004047114402,computed,264,True
