zoom,tile_x,tile_y,sha256,path
17,128140,83148,fd420c5b1e057efe4bc663ebd69fef2b978057c9452c7d0f3434a6840491c944,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83148.jpg
17,128140,83149,7abc9decd930617952850c3dd228d53ee076f456683a6b94377b5ca2cdd38be2,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83149.jpg
17,128140,83150,a82e00a60d942aa60ba3303b48c0da9cd9e032c1cf7745049033a00e1cb3b885,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83150.jpg
17,128140,83151,56e257b2ec07bd703b28c25f1e23f8450fc46c81618f462aeaf1a834252b96ad,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83151.jpg
17,128140,83152,c6b63261e193c46360644f5216d0c97d7810767163b6a5ee5988ad2d831e0650,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83152.jpg
17,128140,83153,0729ad3fa59dde45e62205534ccf655151ffad1f29caf13634036c1489d182a9,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83153.jpg
17,128140,83154,2560697ce56b4c099593f0c0e93543042bcd81df5c62eb10bb81577d2a87575d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83154.jpg
17,128140,83155,d761bd42edc18d5c422fb1aa1dca8eae0d15e73fb15539108102975c7679ab2d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83155.jpg
17,128140,83156,1e7151a757c716a3b7cc0e04ac07f07275546a064809c4c9d176c4a76eb9ee1b,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83156.jpg
17,128140,83157,c34bd1f07225cde831667e3f62f9172a4d620d556eed8d94059a11400e2499c1,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83157.jpg
17,128140,83158,751f57c69e83ec8e2803aa37a9b9073886c770d9c633baf863f62220dccb6dd0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83158.jpg
17,128140,83159,442288e391c3634de0627a1f7953913a810df9ab39408764cfdd271e6f3ba323,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83159.jpg
17,128140,83160,6f94c72d6a677112eb773e18cb6200dc930b8a8e9df3a7ff7423d159ba704b1b,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83160.jpg
17,128140,83161,420781336f70c641f8c8556d86d6b7d5d62fb0ba57355124df5124cbf486ed1f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83161.jpg
17,128140,83162,b7c5e26ca52cdc2117ccb2038ee4b66639cd1f9bda93fcbeede5e1653145b6bb,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83162.jpg
17,128140,83163,4505881aea8b15c5e6d7acde94dd08e20246097100e81653576e14bd4d5c927c,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83163.jpg
17,128140,83164,a93d9e9f67efd0ce3bd18509a6503325c800b789913326dc56ac1fcd9d04de52,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83164.jpg
17,128140,83165,523ab405b3bf0f1e44afe2f66ae3fca691daff194d1c61dcdc83beefe5a72933,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83165.jpg
17,128140,83166,50dc3cd776965d14995df38a89e557435eaa1f3328a6686f4cb06e505a858550,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83166.jpg
17,128140,83167,dbf7d28716e7eb9705aecf389280272a74381aea44c9df2bcab16f52b3f1aabf,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83167.jpg
17,128140,83168,c93f20e548ff0e65683ef34b6c2279afb01cdf1411b116066f2227473060cd5b,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83168.jpg
17,128140,83169,d32f0c50ad5289f5a67e90fa56b09b1b3d4c6da89883a829888ab7fa750f7c15,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83169.jpg
17,128140,83170,8b1f47de5e148533d4f86eff5e9d230195c1045a744f9209f893a71c3c215ba0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83170.jpg
17,128140,83171,10dde18e661f7fc2533dfcbb372fe0a9b89a46bd7f2c277ee07a8371128909cd,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83171.jpg
17,128140,83172,b1e42563fea66c4a1ecb55f0a3c4099e177cc0b8d591d599630237bca227779d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83172.jpg
17,128140,83173,2d9b76d32e0048a4c42a133cac23d3eede8b6086671d114604c0f7f9f0388ae6,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83173.jpg
17,128140,83174,7d7b2b0152e768f082691e2cb63c4f7864d40ef729b202b02bec7afb20e6ea2c,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83174.jpg
17,128140,83175,8313462acdf8f7b94475e0002b9156a4576de5506b843edb025c7172ede4ffcc,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83175.jpg
17,128140,83176,b0e030c5bb226ebd5ac0bbf9b59af435105218af017821ec6d15d3698f45f793,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83176.jpg
17,128140,83177,39174cd1fca7eeb5c3f06db9e0819d3f78cd01576d2ae260ef1bc2d95911c518,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83177.jpg
17,128140,83178,11620c5561f010409da4bf87d6af0d6f11ab323d3e39695d9d9e42693ccecbd0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83178.jpg
17,128140,83179,a201a85d536545ec6713a0b9ea87d32ed953dda6a92859e306ee260ee0c10175,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83179.jpg
17,128140,83180,1ff4169c4519d211f4a209494e44f3770e4a6e83595165d566de5cdf9ec5cd90,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83180.jpg
17,128140,83181,fcd26ecd12eec3adf1e9629023f613848247b26cae354f702e4f7faf1ea1806d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83181.jpg
17,128140,83182,1fc3c5d25fb73cef7fa16444f5ad0809f6980107238c20a2a36871f177acff62,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83182.jpg
17,128140,83183,c073f037075839d6dc3536d676d558caefa9d4944482bb1dcb6d55f38fc6522b,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83183.jpg
17,128140,83184,b5b4837a2992db2d859f1fc61455a3f2196b64dbbd13aa13fd2f6e647d382025,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128140/y83184.jpg
17,128141,83134,2c0168ee33d0a3356303ca3ae32ae1972cd8003d56287992958342f9364e9e46,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83134.jpg
17,128141,83135,cc93d93a996fd8966c3cb0b39552a1862bb3b5d8bc73d28606038e09e8c473e9,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83135.jpg
17,128141,83136,6ea8e27cdda7ee27719137a7c673aa2544a79e0e2b7af64c9bee2ae5c78d32d4,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83136.jpg
17,128141,83137,3703a3c899a67c2fae27090ef40176141bd0f785d752c78131b06a6892ac0824,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83137.jpg
17,128141,83138,b626e48ecc1a20ffd1849a502648424da1d2ba6c675ef4c4d3b4a8c82852d7a0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83138.jpg
17,128141,83139,5b7441c602272604f9378a8b9a2efba9c2d50e8dea52f36a1e91a191c15055db,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83139.jpg
17,128141,83140,48abce0626084c400f618133fe3f3d9d6247fc150b5d68c00dda5d6b70fb9975,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83140.jpg
17,128141,83141,0fc40947bc54326e353bc6dce87c68cff155845c1074c0398564bc4e610accc9,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83141.jpg
17,128141,83142,b5e793dcf195774094f45397fe51dbc70a3b7c91429eef48b776cc9507cb35e0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83142.jpg
17,128141,83143,91b0b8fe005e5b77da3bfb7cc4eea07d95eaf9137eb9272231e0ba46779dd6a3,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83143.jpg
17,128141,83144,8f98a5cdcbb6c5c108f3f8372d24f4f49df3e40be5e2b207a3b0b9637aedf549,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83144.jpg
17,128141,83145,05294b4bf13a4b89fcd932d2a78cb721ea9201ab25804ba75d7f18275e5adeea,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83145.jpg
17,128141,83146,053ee81d78519c38f67f893c7e9b5884e724c069f51c5826c86454587fac3ed1,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83146.jpg
17,128141,83147,d0e15f18644d6226af0cd2bcaea028719e2a0b9bee51381c1810d2406be661de,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83147.jpg
17,128141,83148,e215d93493d833cf64f85a8eb7702717d04dc6d6557442cb81ddfdafbe2f2810,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83148.jpg
17,128141,83149,a7e408046fbe3573e7e7b781957bde736d5c4a0b096dea00b47fdf1f8094a9bb,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83149.jpg
17,128141,83150,b258d31b55ad56eff982a02e105a816a773e82c854ff3c4ff522b4657a103223,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83150.jpg
17,128141,83151,ff21de8277ac79ebfac804be2ca779266009dc7b6b8466e465f34a2b1c43bd61,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83151.jpg
17,128141,83152,23662d76c301b5df15823bc02e1babc45fa0ea12810198ca4d71e51b43d2a9dd,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83152.jpg
17,128141,83153,94562f7c8c04daac1693c3066be7f3f03d4c637d281562dcd1aa22769e3bc33f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83153.jpg
17,128141,83154,015edcbeacd81776cc08bc6443282329e6c9ad64f67a50c863407c8ac22d8305,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83154.jpg
17,128141,83155,acec20f770d2358de01ab0a889467cef9a1429f4e75b23ab2e4381f12b8c3e3f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83155.jpg
17,128141,83156,8930977fd62dbe06b6ca355e5209eadfe54b15d2c9b50862706e2b5921df4498,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83156.jpg
17,128141,83157,c6c86eefef7d9e200d38ce33397bb384fae97390cfcfd8d6b00aa2926eae8b5a,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83157.jpg
17,128141,83158,1daf4a8a78cc17d03b7af01649f341b41a0b283108705d51b9db1a17cba8580e,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83158.jpg
17,128141,83159,4b1391eb41b83ca3d776a97ca6b0c040728459abfdff74a977ee6da20909651b,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83159.jpg
17,128141,83160,7f4d786324f0086a69e00c66fdb7db1b456a5f40ce5e1394bc11829f10434f5d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83160.jpg
17,128141,83161,e158e156b82b99e6597b11cf3880e0567ec7dc478b35d6b6f09ea93fde2d43bb,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83161.jpg
17,128141,83162,8c7d3a5c7a4860066287cdc8cfed55419ba796ce1f4b08d29f73843cba141e68,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83162.jpg
17,128141,83163,4c14f21a57e3ebcb617ca739dde2e340a02ce22a26330e8575f44dd248a174e2,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83163.jpg
17,128141,83164,ce206826f148652bafd1a94bea66931d8eb10d9e55bae98354304aac3b94ed74,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83164.jpg
17,128141,83165,d9fb75ada0b1c3d9945d4758e1901cab037fdee83feb416a41f80b99999c6a9e,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83165.jpg
17,128141,83166,582a24089f56918056a5f7396bd1a6348ff4c28259245426e50beb8c7fba8b02,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83166.jpg
17,128141,83167,298ac0acc52d5b3b917f42c9e300d158b5b7eb0b712ed794573d97338d28de86,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83167.jpg
17,128141,83168,cba765abd623701b223643cff5d05f363eaec53d522513d7cf4e954d234e49a5,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83168.jpg
17,128141,83169,b6ce717eab4b67833dcfb25913aeb9a7fa5c892558266bb2357360ee17bb73b8,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83169.jpg
17,128141,83170,7e0d9a5189bd68566e14f591f591ad99e922dda3a556250c638779c98ee93945,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83170.jpg
17,128141,83171,39b0518ec6c3e1a5b322da846df16e8fa5442399b7d876a072464605df867d5f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83171.jpg
17,128141,83172,f84354910fb19592bedc800b4b9e8e1dc494ee94a455797f8a68b88382fc8ecf,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83172.jpg
17,128141,83173,fe89f06b47483b180b30fb02c0eee019798775788d892d5a9f0e2106ecd07fba,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83173.jpg
17,128141,83174,7d5ecbb9aa7f3407ec9e281dfdd3a90ebd505e72a1db4e3132edf7f21dfc935f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83174.jpg
17,128141,83175,b7ab149d8e1021caa868b14ea64cb0c7d18b02c2900350cf79e78aaff7e80aab,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83175.jpg
17,128141,83176,77c947d76d86fb105a2e3cc7859a9631975bd8e8e0f365ae8599a164e6cd5d7f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83176.jpg
17,128141,83177,166b0c591f1c2857244a11c607e9cc0f42a8ce6987132ff96ef80db1016ffa00,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83177.jpg
17,128141,83178,8c324ca624eb7ef7d5f5b2a420da6ff51781bc1b7282113d63896e0d6abc4af2,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83178.jpg
17,128141,83179,16473dc4e2ccabeef6138223e2120170cfd94acd0684e241448172ec09eed5f9,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83179.jpg
17,128141,83180,4c6fc2e9a32b74fb7ee082701028de2173a1529462cc7156e87e98acaa889a55,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83180.jpg
17,128141,83181,7b4e61b8585be0d33de6138c19b254690559f0fe3c5db087ef1add537d89a2c1,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83181.jpg
17,128141,83182,7155db03b8d09dee539e8b48dcfe54a03265f186db1a2dfedd4f5f75c533b13c,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83182.jpg
17,128141,83183,bf05cea00845260b755b674cc8633758abdcd2e9baf31221c9699ba91fbfa126,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83183.jpg
17,128141,83184,318662610476facd4963cf22d8157320e9bfebd249d053e536e9f78897b78019,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128141/y83184.jpg
17,128142,83134,0e9b152e9acf79225a6072e897d45e0fd1a72536c4ac8e5c0be0a49cb4d00413,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83134.jpg
17,128142,83135,ee87784b88f0dcedf2a5ec03f9035f580b0095539f519ec3d1876b5df816dbfe,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83135.jpg
17,128142,83136,464a8be84279e17d57bcc4ca20eda2b2b71c171132c4c779fdde7f1e9aa9c34d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83136.jpg
17,128142,83137,d62cbf65363acdf115f12c4185c366aa16a4e3f44f012650af7fd80ea17b5cab,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83137.jpg
17,128142,83138,69affc30ba2a14e317aa7ccdc5624eaca68e3c022eeb45ec53efe52aab3ed69c,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83138.jpg
17,128142,83139,f08bd2e68f7c546b9211dd7efc6d86fcd499022c71a153388fd13ed8ad071b48,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83139.jpg
17,128142,83140,2f64dff4b9f402b70b0ec98998a1dab21bf741ebc2251316bd459c0fcecbd71f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83140.jpg
17,128142,83141,0cb85cf04b8155aeef50f3ef7337fc5fea0dcb6f3cff2324fa1a256112d5fd24,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83141.jpg
17,128142,83142,80b1224f0ac7bc2ea14468448bd21c783b1c189f4049cfab8aeddf613058041a,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83142.jpg
17,128142,83143,91f68c14111d15567c1282e71ddae35637cf452fdead837bc69c3aab053d0ce5,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83143.jpg
17,128142,83144,c6ad81f1b15fda1556da2905043419e6fff3b43ebdc961ea14549d39eb633e44,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83144.jpg
17,128142,83145,92cd2eff8b07f7b84c6f589d1a96c60ee6fa77882cd66e528e334ab892c3bc56,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83145.jpg
17,128142,83146,2105a16060200ebbb50d7a593808f37640b9316c4b11390f0879c6c3da6cf910,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83146.jpg
17,128142,83147,657aa985268fcce76e7ef8f7983209889796f3ab9547ea05ed75fb961be3f5bd,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83147.jpg
17,128142,83148,2258dd66c83ff7e89b881946c06747a1a484f614b2f7a136d54b6b8e57a81080,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83148.jpg
17,128142,83149,f6a09a21070f36b2f9bc57f781f21d383a7497e99030fde17eb982ad275eb419,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83149.jpg
17,128142,83150,6b8fbfe8fe10924e5d359d189666fbbb6de5a796c8b39a4167829b304d3e07e0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83150.jpg
17,128142,83151,5cd7ba304b701c0d79a3231f6d4f93b77a4ad5162c9100aa6f00c8fd03984ab5,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83151.jpg
17,128142,83152,fb1d065990c96ffacadffb3c4934f9dc5894fae600c52e1504a62753d1eac3ac,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83152.jpg
17,128142,83153,04aa85a427b934b21a6689c2bc2ffd7fb5ca997e63cd449feff819c63ab1f8d6,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83153.jpg
17,128142,83154,3b76d64a87666dbd6e047939454e330e6c70f2ad1d24527d2b3509aab15829a9,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83154.jpg
17,128142,83155,8803d3b1333fd54594ecf82e9de1bd2aaaa495e557526461780063877f91c479,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83155.jpg
17,128142,83156,4546e07fe136ee3e7add6e2d7f037f99c4bee90c8e6cd367f50a5e1913399965,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83156.jpg
17,128142,83157,d74a106176c1773a19e66bde9b73c46cb245067000044d813ea8a0825f0eb7af,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83157.jpg
17,128142,83158,11f4b4c437855f35acbeaf6d8e14742587cd6514bbaf84aa319dfaae5ef0a759,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83158.jpg
17,128142,83159,911c8f30948f0d54ffa595ec093b5ee3d7fdbe5724f73d43075f770f2e0c7a90,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83159.jpg
17,128142,83160,f6528d509db83583dc843ac7c0dc94b0f784810148860fb95726fda2c654002f,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83160.jpg
17,128142,83161,da2843734a7e0aabf04f719b9bef843dd805453a47b34efa4706e29e54b2d648,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83161.jpg
17,128142,83162,a4f90c70b262c1116e127da174d19e760f3193731ba98acd30d32c6f56330048,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83162.jpg
17,128142,83163,e393256b3d0dc641fd98b7afc7e27255a9010e2d5a91fbc5f3801a5f87a2cd6e,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83163.jpg
17,128142,83164,938b7eeb3151dd964648d09c5043b1d42434cff269f878f65dcfad4c836543f3,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83164.jpg
17,128142,83165,d98f8c21c7064a981d23ea8f09c73781856214db6d581312222fd77caa44e9b0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83165.jpg
17,128142,83166,b63658b79f57a01cddcbbab9c6ed7e4ef38a16fbbdeffbc2b497470ca7341244,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83166.jpg
17,128142,83167,72985c200618e8062c3dd4baf32cb5047d1626466dcb64e486def5159bec1897,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83167.jpg
17,128142,83168,648a24440f22979685ed06b9d387ef5d1dba00839dcad21a3a03f978aa4cdf00,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83168.jpg
17,128142,83169,2d175a0216f96f93bd46cc31d444100f55fa992b86d8f64cded32af952afd932,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83169.jpg
17,128142,83170,6e94f882118b8cbe8f63ce3a705ffd85b0bdc0281d61d7ea003b707e86e00f18,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83170.jpg
17,128142,83171,183267b7bec0e0991a3c1e0310037546a9e203be2502a483ccfd03fa19054191,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83171.jpg
17,128142,83172,c119e612e887f8f0886ff47010d28d222d654f68f4e7149e337c04a966e1a102,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83172.jpg
17,128142,83173,76f069acee0c41c561286c63ccafc446319b597025bc8d36184b40c0f8028be0,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83173.jpg
17,128142,83174,629948a246fce24ce43918027c42ce07252265ab16753e3798aab6080287110d,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83174.jpg
17,128142,83175,7ebc0fdd5d9eeea8a054920e256269a73e0a504bb44ba618228b6ec0574e2226,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83175.jpg
17,128142,83176,07883b5f48b1081bf229fe62a4f735f6e6b29d9781b7d6f2fe0991a45b366abb,/home/jovyan/healpix-resample/notebooks/data/multi_patch_latitude/esri_tile_cache/z17/x128142/y83176.jpg
