scene,psf_config,assumed_fwhm_m,npt,snr,noise_std,lam,rmse_vs_no_psf,noise_model,realization,seed,n_cells,rmse_clean,noise_penalty,noise_penalty_lam0,rmse_noisy_lam0,regularization_noise_gain,regularization_noise_gain_pct
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.027570562514439137,white,9,104243,169644,0.02126677824199235,0.006303784272446787,0.0065419708592852,0.027778810831063934,0.00023818658683841254,0.8574398245012634
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.02638765898967452,white,9,104243,169644,0.021578320908989146,0.004809338080685375,0.0065419708592852,0.027778810831063934,0.0017326327785998248,6.237246040288704
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02599204314771464,white,9,104243,169644,0.024401392578363407,0.0015906505693512318,0.0065419708592852,0.027778810831063934,0.004951320289933968,17.82409016730516
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03207477605006067,white,9,104243,169644,0.03177715819637616,0.000297617853684512,0.0065419708592852,0.027778810831063934,0.006244353005600688,22.47883483413148
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022157010394198696,correlated,0,104334,169644,0.021236839971778734,0.0009201704224199615,0.0009201704224199615,0.022157010394198696,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022185556281169895,correlated,0,104334,169644,0.02126677824199235,0.0009187780391775452,0.0009201704224199615,0.022157010394198696,1.392383242416334e-06,0.0062841656777888125
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022482411451875045,correlated,0,104334,169644,0.021578320908989146,0.0009040905428858992,0.0009201704224199615,0.022157010394198696,1.607987953406234e-05,0.07257242402283878
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02518559761131035,correlated,0,104334,169644,0.024401392578363407,0.0007842050329469434,0.0009201704224199615,0.022157010394198696,0.00013596538947301812,0.6136450137181753
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.032322480956293136,correlated,0,104334,169644,0.03177715819637616,0.0005453227599169774,0.0009201704224199615,0.022157010394198696,0.0003748476625029841,1.6917790614979777
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.02215545036183821,correlated,1,104335,169644,0.021236839971778734,0.0009186103900594746,0.0009186103900594746,0.02215545036183821,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022183688409204982,correlated,1,104335,169644,0.02126677824199235,0.0009169101672126326,0.0009186103900594746,0.02215545036183821,1.7002228468419867e-06,0.007674061321590401
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022478769861774706,correlated,1,104335,169644,0.021578320908989146,0.0009004489527855604,0.0009186103900594746,0.02215545036183821,1.816143727391417e-05,0.0819727740908235
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.025177093223108637,correlated,1,104335,169644,0.024401392578363407,0.0007757006447452301,0.0009186103900594746,0.02215545036183821,0.00014290974531424444,0.6450320033232103
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.032303426707212965,correlated,1,104335,169644,0.03177715819637616,0.0005262685108368068,0.0009186103900594746,0.02215545036183821,0.0003923418792226678,1.7708594175023382
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022160846337489225,correlated,2,104336,169644,0.021236839971778734,0.0009240063657104912,0.0009240063657104912,0.022160846337489225,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.02218893711114347,correlated,2,104336,169644,0.02126677824199235,0.0009221588691511184,0.0009240063657104912,0.022160846337489225,1.8474965593727466e-06,0.008336759937942261
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.02248387746733512,correlated,2,104336,169644,0.021578320908989146,0.0009055565583459754,0.0009240063657104912,0.022160846337489225,1.8449807364515763e-05,0.08325407379999046
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02518510024610581,correlated,2,104336,169644,0.024401392578363407,0.0007837076677424046,0.0009240063657104912,0.022160846337489225,0.0001402986979680866,0.6330926889319433
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03232060887960981,correlated,2,104336,169644,0.03177715819637616,0.0005434506832336511,0.0009240063657104912,0.022160846337489225,0.0003805556824768401,1.717243451271348
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.02215841372487592,correlated,3,104337,169644,0.021236839971778734,0.0009215737530971872,0.0009215737530971872,0.02215841372487592,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022186674079308594,correlated,3,104337,169644,0.02126677824199235,0.0009198958373162446,0.0009215737530971872,0.02215841372487592,1.6779157809426737e-06,0.007572364167291354
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022481615432529408,correlated,3,104337,169644,0.021578320908989146,0.0009032945235402622,0.0009215737530971872,0.02215841372487592,1.827922955692507e-05,0.0824934031103683
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02518227170031687,correlated,3,104337,169644,0.024401392578363407,0.0007808791219534629,0.0009215737530971872,0.02215841372487592,0.00014069463114372432,0.6349490215798927
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03231954774613232,correlated,3,104337,169644,0.03177715819637616,0.0005423895497561615,0.0009215737530971872,0.02215841372487592,0.00037918420334102573,1.7112425467322077
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022157411360510956,correlated,4,104338,169644,0.021236839971778734,0.000920571388732222,0.000920571388732222,0.022157411360510956,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022186100408618344,correlated,4,104338,169644,0.02126677824199235,0.0009193221666259944,0.000920571388732222,0.022157411360510956,1.2492221062275488e-06,0.0056379424739747275
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022482813983809725,correlated,4,104338,169644,0.021578320908989146,0.0009044930748205796,0.000920571388732222,0.022157411360510956,1.607831391164244e-05,0.07256404482473655
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02518562268112439,correlated,4,104338,169644,0.024401392578363407,0.0007842301027609841,0.000920571388732222,0.022157411360510956,0.0001363412859712379,0.6153303910502198
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.0323281326682718,correlated,4,104338,169644,0.03177715819637616,0.0005509744718956433,0.000920571388732222,0.022157411360510956,0.0003695969168365787,1.6680509777206018
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022155513721202797,correlated,5,104339,169644,0.021236839971778734,0.0009186737494240628,0.0009186737494240628,0.022155513721202797,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022184174230982998,correlated,5,104339,169644,0.02126677824199235,0.0009173959889906477,0.0009186737494240628,0.022155513721202797,1.2777604334150705e-06,0.005767234510984304
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022481302106518313,correlated,5,104339,169644,0.021578320908989146,0.0009029811975291673,0.0009186737494240628,0.022155513721202797,1.5692551894895546e-05,0.07082910417860361
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.025183846344988763,correlated,5,104339,169644,0.024401392578363407,0.0007824537666253559,0.0009186737494240628,0.022155513721202797,0.00013621998279870692,0.6148355868108109
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03232047476963385,correlated,5,104339,169644,0.03177715819637616,0.0005433165732576933,0.0009186737494240628,0.022155513721202797,0.00037535717616636946,1.6941930613288065
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022155688390784894,correlated,6,104340,169644,0.021236839971778734,0.0009188484190061595,0.0009188484190061595,0.022155688390784894,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022183884264749158,correlated,6,104340,169644,0.02126677824199235,0.0009171060227568077,0.0009188484190061595,0.022155688390784894,1.7423962493517964e-06,0.007864329099683955
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022479151764152373,correlated,6,104340,169644,0.021578320908989146,0.0009008308551632267,0.0009188484190061595,0.022155688390784894,1.8017563842932793e-05,0.08132251873711471
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02517833802331544,correlated,6,104340,169644,0.024401392578363407,0.0007769454449520347,0.0009188484190061595,0.022155688390784894,0.00014190297405412486,0.6404809977068727
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03230637423746789,correlated,6,104340,169644,0.03177715819637616,0.0005292160410917332,0.0009188484190061595,0.022155688390784894,0.0003896323779144263,1.758611021431788
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022155239048586503,correlated,7,104341,169644,0.021236839971778734,0.0009183990768077688,0.0009183990768077688,0.022155239048586503,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022183260914166426,correlated,7,104341,169644,0.02126677824199235,0.0009164826721740765,0.0009183990768077688,0.022155239048586503,1.916404633692248e-06,0.008649893731634162
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022477758759602964,correlated,7,104341,169644,0.021578320908989146,0.0008994378506138184,0.0009183990768077688,0.022155239048586503,1.8961226193950353e-05,0.0855834872842867
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.02517790386603213,correlated,7,104341,169644,0.024401392578363407,0.0007765112876687227,0.0009183990768077688,0.022155239048586503,0.00014188778913904604,0.6404254489328042
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03231324152562246,correlated,7,104341,169644,0.03177715819637616,0.0005360833292463035,0.0009183990768077688,0.022155239048586503,0.00038231574756146525,1.7256223086695013
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.022159007870041575,correlated,8,104342,169644,0.021236839971778734,0.0009221678982628406,0.0009221678982628406,0.022159007870041575,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.0221876435358303,correlated,8,104342,169644,0.02126677824199235,0.0009208652938379504,0.0009221678982628406,0.022159007870041575,1.3026044248902469e-06,0.005878441997628132
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022485170231100034,correlated,8,104342,169644,0.021578320908989146,0.0009068493221108878,0.0009221678982628406,0.022159007870041575,1.5318576151952812e-05,0.06913024374463599
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.025190115451342084,correlated,8,104342,169644,0.024401392578363407,0.0007887228729786776,0.0009221678982628406,0.022159007870041575,0.00013344502528416305,0.6022157041813112
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.03233175102651903,correlated,8,104342,169644,0.03177715819637616,0.0005545928301428707,0.0009221678982628406,0.022159007870041575,0.00036757506811996993,1.6588065236301588
water,matched,12.5,22,20.0,0.005920851221262789,0.0,0.02214788754887918,correlated,9,104343,169644,0.021236839971778734,0.0009110475771004455,0.0009110475771004455,0.02214788754887918,0.0,0.0
water,matched,12.5,22,20.0,0.005920851221262789,0.001,0.022176076867038864,correlated,9,104343,169644,0.02126677824199235,0.0009092986250465139,0.0009110475771004455,0.02214788754887918,1.7489520539315517e-06,0.007896699177615518
water,matched,12.5,22,20.0,0.005920851221262789,0.01,0.022471839723714783,correlated,9,104343,169644,0.021578320908989146,0.000893518814725637,0.0009110475771004455,0.02214788754887918,1.752876237480841e-05,0.07914417271680374
water,matched,12.5,22,20.0,0.005920851221262789,0.1,0.025176956119121324,correlated,9,104343,169644,0.024401392578363407,0.0007755635407579176,0.0009110475771004455,0.02214788754887918,0.0001354840363425279,0.611724418608872
water,matched,12.5,22,20.0,0.005920851221262789,1.0,0.0323198931080195,correlated,9,104343,169644,0.03177715819637616,0.0005427349116433403,0.0009110475771004455,0.02214788754887918,0.0003683126654571052,1.6629697285768643
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.04168539404884263,white,0,105234,169644,0.021236839971778734,0.020448554077063898,0.020448554077063898,0.04168539404884263,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.04107167346832339,white,0,105234,169644,0.02126677824199235,0.01980489522633104,0.020448554077063898,0.04168539404884263,0.0006436588507328575,1.5440872406739987
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03726172901038141,white,0,105234,169644,0.021578320908989146,0.015683408101392265,0.020448554077063898,0.04168539404884263,0.004765145975671632,11.43121250116606
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.030264467602091193,white,0,105234,169644,0.024401392578363407,0.005863075023727786,0.020448554077063898,0.04168539404884263,0.014585479053336112,34.98942348067133
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.032965837389497855,white,0,105234,169644,0.03177715819637616,0.0011886791931216972,0.020448554077063898,0.04168539404884263,0.0192598748839422,46.20293348163021
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041664546029780855,white,1,105235,169644,0.021236839971778734,0.02042770605800212,0.02042770605800212,0.041664546029780855,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.041057099395137006,white,1,105235,169644,0.02126677824199235,0.019790321153144656,0.02042770605800212,0.041664546029780855,0.0006373849048574645,1.5298016313483327
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03727394996730546,white,1,105235,169644,0.021578320908989146,0.015695629058316313,0.02042770605800212,0.041664546029780855,0.004732076999685808,11.357562845646822
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.03028892805618883,white,1,105235,169644,0.024401392578363407,0.005887535477825424,0.02042770605800212,0.041664546029780855,0.014540170580176696,34.89818554553245
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03299563901476897,white,1,105235,169644,0.03177715819637616,0.0012184808183928128,0.02042770605800212,0.041664546029780855,0.019209225239609308,46.10448707608382
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.04170847818913332,white,2,105236,169644,0.021236839971778734,0.020471638217354586,0.020471638217354586,0.04170847818913332,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.041091366250085186,white,2,105236,169644,0.02126677824199235,0.019824588008092836,0.020471638217354586,0.04170847818913332,0.00064705020926175,1.551363745106221
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03727220535478832,white,2,105236,169644,0.021578320908989146,0.015693884445799174,0.020471638217354586,0.04170847818913332,0.0047777537715554125,11.455114113466271
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.030296946061301053,white,2,105236,169644,0.024401392578363407,0.005895553482937646,0.020471638217354586,0.04170847818913332,0.01457608473441694,34.94753433179582
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.032980572279850684,white,2,105236,169644,0.03177715819637616,0.0012034140834745258,0.020471638217354586,0.04170847818913332,0.01926822413388006,46.197379934375505
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041733869040832906,white,3,105237,169644,0.021236839971778734,0.020497029069054172,0.020497029069054172,0.041733869040832906,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.04111997337226194,white,3,105237,169644,0.02126677824199235,0.01985319513026959,0.020497029069054172,0.041733869040832906,0.0006438339387845812,1.5427132772057308
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03730655434386363,white,3,105237,169644,0.021578320908989146,0.015728233434874485,0.020497029069054172,0.041733869040832906,0.004768795634179687,11.42667992156165
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.0302974327288169,white,3,105237,169644,0.024401392578363407,0.005896040150453492,0.020497029069054172,0.041733869040832906,0.01460098891860068,34.9859460773093
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03299216394866951,white,3,105237,169644,0.03177715819637616,0.0012150057522933508,0.020497029069054172,0.041733869040832906,0.01928202331676082,46.20233819657378
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041579886157796855,white,4,105238,169644,0.021236839971778734,0.02034304618601812,0.02034304618601812,0.041579886157796855,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.040973892929316934,white,4,105238,169644,0.02126677824199235,0.019707114687324584,0.02034304618601812,0.041579886157796855,0.0006359314986935372,1.5294209711882303
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03720772003951516,white,4,105238,169644,0.021578320908989146,0.015629399130526016,0.02034304618601812,0.041579886157796855,0.004713647055492105,11.336363542708318
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.03026697651214984,white,4,105238,169644,0.024401392578363407,0.005865583933786434,0.02034304618601812,0.041579886157796855,0.014477462252231687,34.81842686458858
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03298581660900066,white,4,105238,169644,0.03177715819637616,0.0012086584126244984,0.02034304618601812,0.041579886157796855,0.019134387773393623,46.01837460732354
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041665624716611865,white,5,105239,169644,0.021236839971778734,0.02042878474483313,0.02042878474483313,0.041665624716611865,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.04105799095067785,white,5,105239,169644,0.02126677824199235,0.0197912127086855,0.02042878474483313,0.041665624716611865,0.0006375720361476295,1.5302111524405702
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.037268817754951264,white,5,105239,169644,0.021578320908989146,0.015690496845962118,0.02042878474483313,0.041665624716611865,0.004738287898871013,11.372175339019655
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.03026850560318572,white,5,105239,169644,0.024401392578363407,0.0058671130248223145,0.02042878474483313,0.041665624716611865,0.014561671720010817,34.948886087876545
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03295725414430027,white,5,105239,169644,0.03177715819637616,0.0011800959479241133,0.02042878474483313,0.041665624716611865,0.019248688796909018,46.19800837699828
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.04164408864230051,white,6,105240,169644,0.021236839971778734,0.020407248670521773,0.020407248670521773,0.04164408864230051,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.041034680375748714,white,6,105240,169644,0.02126677824199235,0.019767902133756364,0.020407248670521773,0.04164408864230051,0.0006393465367654089,1.5352636054952216
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03724802123316919,white,6,105240,169644,0.021578320908989146,0.015669700324180046,0.020407248670521773,0.04164408864230051,0.004737548346341727,11.376280525753907
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.030299199237219212,white,6,105240,169644,0.024401392578363407,0.005897806658855805,0.020407248670521773,0.04164408864230051,0.014509442011665968,34.841540503609004
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03299501351820678,white,6,105240,169644,0.03177715819637616,0.0012178553218306215,0.020407248670521773,0.04164408864230051,0.01918939334869115,46.079513261815706
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041710948505849235,white,7,105241,169644,0.021236839971778734,0.0204741085340705,0.0204741085340705,0.041710948505849235,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.041098893701441465,white,7,105241,169644,0.02126677824199235,0.019832115459449115,0.0204741085340705,0.041710948505849235,0.0006419930746213859,1.5391476281853373
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.037284978151190994,white,7,105241,169644,0.021578320908989146,0.015706657242201848,0.0204741085340705,0.041710948505849235,0.004767451291868653,11.429735986943813
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.030245411605434758,white,7,105241,169644,0.024401392578363407,0.005844019027071351,0.0204741085340705,0.041710948505849235,0.01463008950699915,35.07493843000846
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.032925162113835144,white,7,105241,169644,0.03177715819637616,0.0011480039174589854,0.0204741085340705,0.041710948505849235,0.019326104616611516,46.33340959364989
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041520539650272845,white,8,105242,169644,0.021236839971778734,0.02028369967849411,0.02028369967849411,0.041520539650272845,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.040919748442269185,white,8,105242,169644,0.02126677824199235,0.019652970200276836,0.02028369967849411,0.041520539650272845,0.0006307294782172748,1.5190782285825375
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.037177565360455286,white,8,105242,169644,0.021578320908989146,0.01559924445146614,0.02028369967849411,0.041520539650272845,0.00468445522702797,11.282259976592542
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.030267116836032712,white,8,105242,169644,0.024401392578363407,0.005865724257669305,0.02028369967849411,0.041520539650272845,0.014417975420824805,34.724922995383224
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03297781464539185,white,8,105242,169644,0.03177715819637616,0.001200656449015694,0.02028369967849411,0.041520539650272845,0.019083043229478416,45.96048941130035
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.041671319363617246,white,9,105243,169644,0.021236839971778734,0.02043447939183851,0.02043447939183851,0.041671319363617246,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.04106199433478131,white,9,105243,169644,0.02126677824199235,0.01979521609278896,0.02043447939183851,0.041671319363617246,0.00063926329904955,1.534060617259178
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.03727907958860139,white,9,105243,169644,0.021578320908989146,0.015700758679612244,0.02043447939183851,0.041671319363617246,0.004733720712226268,11.35966123587444
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.030337498157543438,white,9,105243,169644,0.024401392578363407,0.005936105579180031,0.02043447939183851,0.041671319363617246,0.01449837381265848,34.79221208752235
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03302611261282008,white,9,105243,169644,0.03177715819637616,0.0012489544164439245,0.02043447939183851,0.041671319363617246,0.019185524975394587,46.04011888364939
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.024711727463787407,correlated,0,105334,169644,0.021236839971778734,0.003474887492008673,0.003474887492008673,0.024711727463787407,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.02473649397551086,correlated,0,105334,169644,0.02126677824199235,0.0034697157335185115,0.003474887492008673,0.024711727463787407,5.171758490161299e-06,0.020928356780156303
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.02499638164600594,correlated,0,105334,169644,0.021578320908989146,0.0034180607370167954,0.003474887492008673,0.024711727463787407,5.682675499187745e-05,0.22995865050369885
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.02740142252120626,correlated,0,105334,169644,0.024401392578363407,0.0030000299428428537,0.003474887492008673,0.024711727463787407,0.0004748575491658191,1.921587836632125
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03391016145893402,correlated,0,105334,169644,0.03177715819637616,0.0021330032625578588,0.003474887492008673,0.024711727463787407,0.001341884229450814,5.43015145912892
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.024730943109919794,correlated,1,105335,169644,0.021236839971778734,0.0034941031381410595,0.0034941031381410595,0.024730943109919794,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.02475543849103957,correlated,1,105335,169644,0.02126677824199235,0.0034886602490472214,0.0034941031381410595,0.024730943109919794,5.4428890938380825e-06,0.022008417024965348
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.025013384191813533,correlated,1,105335,169644,0.021578320908989146,0.0034350632828243875,0.0034941031381410595,0.024730943109919794,5.903985531667197e-05,0.23872868517088852
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.02741518299380578,correlated,1,105335,169644,0.024401392578363407,0.0030137904154423738,0.0034941031381410595,0.024730943109919794,0.0004803127226986857,1.9421528753023096
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.033920909860225806,correlated,1,105335,169644,0.03177715819637616,0.002143751663849648,0.0034941031381410595,0.024730943109919794,0.0013503514742914113,5.460169748842994
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.024741737297533793,correlated,2,105336,169644,0.021236839971778734,0.0035048973257550582,0.0035048973257550582,0.024741737297533793,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.02476403451899758,correlated,2,105336,169644,0.02126677824199235,0.0034972562770052285,0.0035048973257550582,0.024741737297533793,7.641048749829765e-06,0.03088323450346961
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.02501335549939071,correlated,2,105336,169644,0.021578320908989146,0.0034350345904015644,0.0035048973257550582,0.024741737297533793,6.986273535349377e-05,0.28236794576449387
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.027409286641551064,correlated,2,105336,169644,0.024401392578363407,0.003007894063187657,0.0035048973257550582,0.024741737297533793,0.0004970032625674012,2.008764609334614
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03391483279145156,correlated,2,105336,169644,0.03177715819637616,0.0021376745950754047,0.0035048973257550582,0.024741737297533793,0.0013672227306796535,5.525977073630701
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.024719111736703738,correlated,3,105337,169644,0.021236839971778734,0.003482271764925004,0.003482271764925004,0.024719111736703738,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.024743670189370792,correlated,3,105337,169644,0.02126677824199235,0.0034768919473784424,0.003482271764925004,0.024719111736703738,5.3798175465614995e-06,0.021763798003199976
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.02500253163960467,correlated,3,105337,169644,0.021578320908989146,0.0034242107306155234,0.003482271764925004,0.024719111736703738,5.806103430948048e-05,0.23488317431434874
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.027404458137616463,correlated,3,105337,169644,0.024401392578363407,0.0030030655592530563,0.003482271764925004,0.024719111736703738,0.0004792062056719476,1.9386060906080484
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.033903032919323874,correlated,3,105337,169644,0.03177715819637616,0.0021258747229477154,0.003482271764925004,0.024719111736703738,0.0013563970419772885,5.487240222969931
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.02472419005368432,correlated,4,105338,169644,0.021236839971778734,0.0034873500819055867,0.0034873500819055867,0.02472419005368432,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.024747886517982882,correlated,4,105338,169644,0.02126677824199235,0.0034811082759905326,0.0034873500819055867,0.02472419005368432,6.241805915054022e-06,0.0252457447604998
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.025003027835508194,correlated,4,105338,169644,0.021578320908989146,0.0034247069265190486,0.0034873500819055867,0.02472419005368432,6.264315538653809e-05,0.25336787676570705
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.027401143523861086,correlated,4,105338,169644,0.024401392578363407,0.002999750945497679,0.0034873500819055867,0.02472419005368432,0.00048759913640790756,1.9721541346720357
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03389677780690279,correlated,4,105338,169644,0.03177715819637616,0.0021196196105266324,0.0034873500819055867,0.02472419005368432,0.0013677304713789543,5.531952587361459
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.024713905466290383,correlated,5,105339,169644,0.021236839971778734,0.0034770654945116483,0.0034770654945116483,0.024713905466290383,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.024738736195500405,correlated,5,105339,169644,0.02126677824199235,0.003471957953508055,0.0034770654945116483,0.024713905466290383,5.107541003593341e-06,0.020666668853937295
water,matched,12.5,22,10.0,0.011841702442525578,0.01,0.024998029038075964,correlated,5,105339,169644,0.021578320908989146,0.003419708129086818,0.0034770654945116483,0.024713905466290383,5.735736542483022e-05,0.23208539622790628
water,matched,12.5,22,10.0,0.011841702442525578,0.1,0.027400275771945915,correlated,5,105339,169644,0.024401392578363407,0.0029988831935825085,0.0034770654945116483,0.024713905466290383,0.00047818230092913985,1.9348714495221226
water,matched,12.5,22,10.0,0.011841702442525578,1.0,0.03390400476802081,correlated,5,105339,169644,0.03177715819637616,0.00212684657164465,0.0034770654945116483,0.024713905466290383,0.0013502189228669984,5.463397619241883
water,matched,12.5,22,10.0,0.011841702442525578,0.0,0.024735582555460312,correlated,6,105340,169644,0.021236839971778734,0.003498742583681578,0.003498742583681578,0.024735582555460312,0.0,0.0
water,matched,12.5,22,10.0,0.011841702442525578,0.001,0.024759361217204772,correlated,6,105340,169644,0.02126677824199235,0.0034925829752124223,0.003498742583681578,0.024735582555460312,6.159608469155642e-06,0.024901812825087175
