asset_id,category,source,source_identifier,relative_path,kind,required_by,expected_shape,status,bytes,sha256,archive_doi,notes
esri_multipatch_forest__new_zealand__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-41.53601732439317;lon=172.50083204365427,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-41.53538160014447;lon=172.54876693105012,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-41.50061497649879;lon=172.45209014984465,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-41.5;lon=172.5,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-41.49936507511324;lon=172.54790833832976,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-41.464596638710795;lon=172.45128612204334,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-41.4639824356265;lon=172.49916946817297,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__new_zealand__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-41.46334830922675;lon=172.5470513056341,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__new_zealand__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-42.534688295925356;lon=-72.05036409594506,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-42.53597391029905;lon=-72.00172285882306,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-42.53723890782606;lon=-71.95307846212971,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-42.4987159942444;lon=-72.04861342380961,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-42.50000000000001;lon=-72.0,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-42.501263414641684;lon=-71.95138342338863,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-42.46274340757977;lon=-72.04686595519775,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-42.46402580653854;lon=-71.99828029398216,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_forest__patagonia__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-42.46528764008722;lon=-71.94969148671358,notebooks/data/multi_patch_latitude/esri_patch_cache/forest__patagonia__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r0c0,primary_input,Esri World Imagery,zoom=17;lat=48.22131003301224;lon=1.4462177849996587,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r0c1,primary_input,Esri World Imagery,zoom=17;lat=48.222025117253715;lon=1.5000522800096348,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r0c2,primary_input,Esri World Imagery,zoom=17;lat=48.22271500154237;lon=1.5538888379322469,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r1c0,primary_input,Esri World Imagery,zoom=17;lat=48.2572840174543;lon=1.4451277741343804,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r1c1,primary_input,Esri World Imagery,zoom=17;lat=48.258;lon=1.4990000000000003,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r1c2,primary_input,Esri World Imagery,zoom=17;lat=48.25869075095988;lon=1.552874293944118,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r2c0,primary_input,Esri World Imagery,zoom=17;lat=48.29325775714222;lon=1.4440356211107468,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r2c1,primary_input,Esri World Imagery,zoom=17;lat=48.293974639245285;lon=1.4979456519088707,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__beauce__r2c2,primary_input,Esri World Imagery,zoom=17;lat=48.294666258085485;lon=1.5518577559693458,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__beauce__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r0c0,primary_input,Esri World Imagery,zoom=17;lat=41.96375434030079;lon=-93.5479878080762,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r0c1,primary_input,Esri World Imagery,zoom=17;lat=41.963974589434706;lon=-93.49971823079127,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r0c2,primary_input,Esri World Imagery,zoom=17;lat=41.96417454526009;lon=-93.4514481395076,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r1c0,primary_input,Esri World Imagery,zoom=17;lat=41.999779474029914;lon=-93.54829679120793,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r1c1,primary_input,Esri World Imagery,zoom=17;lat=42.00000000000001;lon=-93.5,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r1c2,primary_input,Esri World Imagery,zoom=17;lat=42.0002002071561;lon=-93.45170269370288,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r2c0,primary_input,Esri World Imagery,zoom=17;lat=42.035804379017414;lon=-93.5486063391726,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r2c1,primary_input,Esri World Imagery,zoom=17;lat=42.03602518213272;lon=-93.50028228429844,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__iowa__r2c2,primary_input,Esri World Imagery,zoom=17;lat=42.036225640900085;lon=-93.45195771324137,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__iowa__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r0c0,primary_input,Esri World Imagery,zoom=17;lat=30.464058580111665;lon=75.45814854761825,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r0c1,primary_input,Esri World Imagery,zoom=17;lat=30.463905593165304;lon=75.49981554705344,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r0c2,primary_input,Esri World Imagery,zoom=17;lat=30.463739298956906;lon=75.54148221322303,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r1c0,primary_input,Esri World Imagery,zoom=17;lat=30.500153206436096;lon=75.45831762506182,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r1c1,primary_input,Esri World Imagery,zoom=17;lat=30.5;lon=75.5,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r1c2,primary_input,Esri World Imagery,zoom=17;lat=30.49983346721075;lon=75.54168204115916,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r2c0,primary_input,Esri World Imagery,zoom=17;lat=30.536247631864065;lon=75.45848700846322,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r2c1,primary_input,Esri World Imagery,zoom=17;lat=30.536094205779698;lon=75.50018478672578,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__punjab__r2c2,primary_input,Esri World Imagery,zoom=17;lat=30.535927434237298;lon=75.54188223069458,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__punjab__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-34.53532879431714;lon=-59.04442484253823,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-34.536050574988764;lon=-59.00086205658685,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-34.53675682889747;lon=-58.95729773795751,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-34.49927918565872;lon=-59.043544048759365,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-34.499999999999986;lon=-59.00000000000001,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-34.500705308349865;lon=-58.956454421214055,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-34.4632293442151;lon=-59.04266481822355,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-34.46394919304205;lon=-58.99913947344097,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__pampas__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-34.46465355663164;lon=-58.955612601275895,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__pampas__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-43.53643410798007;lon=171.95109473025653,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-43.53601158936348;lon=172.00059494953987,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-43.535567644236046;lon=172.0500940661603,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-43.50042199067015;lon=171.95052920225245,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-43.50000000000001;lon=172.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-43.49955660958402;lon=172.0494696975147,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-43.464409639779;lon=171.9499647200933,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-43.463988176434235;lon=171.9994061506943,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__canterbury__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-43.4635453400772;lon=172.0488464834848,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__canterbury__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r0c0,primary_input,Esri World Imagery,zoom=17;lat=30.76327713680268;lon=30.95897564043118,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r0c1,primary_input,Esri World Imagery,zoom=17;lat=30.763927941209495;lon=31.00074652291647,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r0c2,primary_input,Esri World Imagery,zoom=17;lat=30.764565305883355;lon=31.04251875051399,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r1c0,primary_input,Esri World Imagery,zoom=17;lat=30.799348267874887;lon=30.958213546374623,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
